contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,daysToExpiration,T,midPrice,S,r,moneyness
AAPL251128P00270000,2025-11-26 20:16:51+00:00,270.0,0.04,0.04,0.05,-0.19,-82.608696,8913.0,11053.0,0.29310651252707437,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.045,278.010009765625,0.03752999782562256,1.029666702835648
AAPL251128P00272500,2025-11-26 20:17:21+00:00,272.5,0.06,0.06,0.07,-0.41,-87.23404,12782.0,8500.0,0.23003550298563336,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.065,278.010009765625,0.03752999782562256,1.0202202193233945
AAPL251128P00275000,2025-11-26 20:18:02+00:00,275.0,0.17,0.17,0.18,-0.82,-82.0,32374.0,11423.0,0.18617685941853765,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.175,278.010009765625,0.03752999782562256,1.0109454900568182
AAPL251128P00277500,2025-11-26 20:18:03+00:00,277.5,0.63,0.61,0.63,-1.3100001,-67.87565,38747.0,6762.0,0.14874236443158811,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.62,278.010009765625,0.03752999782562256,1.0018378730292792
AAPL251205C00230000,2025-11-26 19:38:56+00:00,230.0,48.51,48.7,49.25,-1.4900017,-2.9800034,41.0,165.0,0.8220269752720816,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,48.975,278.010009765625,0.03752999782562256,1.2087391728940218
AAPL251205C00235000,2025-11-26 20:05:43+00:00,235.0,43.72,43.85,44.05,0.34000015,0.78377163,19.0,309.0,0.7404472962492683,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,43.95,278.010009765625,0.03752999782562256,1.1830213181515958
AAPL251205C00237500,2025-11-26 15:38:37+00:00,237.5,40.18,40.0,42.85,-0.38000107,-0.93688625,1.0,9.0,0.6974790978652945,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,41.425,278.010009765625,0.03752999782562256,1.1705684621710526
AAPL251205C00240000,2025-11-26 19:47:25+00:00,240.0,38.62,38.6,39.05,-0.15000153,-0.38690102,23.0,562.0,0.6387095891380042,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,38.825,278.010009765625,0.03752999782562256,1.158375040690104
AAPL251205C00242500,2025-11-26 18:57:09+00:00,242.5,35.9,35.0,37.8,-0.20999908,-0.5815538,3.0,35.0,0.6178636402723224,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,36.4,278.010009765625,0.03752999782562256,1.14643302996134
AAPL251205C00245000,2025-11-26 19:59:53+00:00,245.0,33.8,33.8,34.25,0.45000076,1.3493277,15.0,319.0,0.6041219410621587,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,34.025,278.010009765625,0.03752999782562256,1.1347347337372449
