contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,daysToExpiration,T,midPrice,S,r,moneyness
META251128C00640000,2025-11-26 20:18:22+00:00,640.0,1.41,1.38,1.43,-2.6200004,-65.01241,25346.0,5706,0.26968030556767797,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,1.4049999999999998,634.1199951171875,0.03752999782562256,0.9908124923706054
META251128C00642500,2025-11-26 20:18:22+00:00,642.5,0.87,0.87,0.87,-2.2399998,-72.25806,5349.0,5428,0.2699493827921449,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.87,634.1199951171875,0.03752999782562256,0.9869571908438716
META251128C00645000,2025-11-26 20:17:36+00:00,645.0,0.52,0.52,0.53,-1.8299999,-77.872345,20612.0,3854,0.27217894287693256,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.525,634.1199951171875,0.03752999782562256,0.9831317753754845
META251128C00647500,2025-11-26 20:17:37+00:00,647.5,0.31,0.29,0.31,-1.45,-82.38637,3262.0,5078,0.273493177849249,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.3,634.1199951171875,0.03752999782562256,0.9793358997948842
META251128C00650000,2025-11-26 20:17:28+00:00,650.0,0.2,0.19,0.2,-1.13,-84.9624,18010.0,11058,0.2843912350987243,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.195,634.1199951171875,0.03752999782562256,0.9755692232572115
META251128C00652500,2025-11-26 20:12:51+00:00,652.5,0.12,0.13,0.14,-0.85,-87.62886,3821.0,1161,0.29824692398725333,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.135,634.1199951171875,0.03752999782562256,0.9718314101412835
META251128C00655000,2025-11-26 20:15:42+00:00,655.0,0.09,0.09,0.11,-0.65,-87.83784,2664.0,2941,0.3146398101262787,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.1,634.1199951171875,0.03752999782562256,0.9681221299499045
META251128C00657500,2025-11-26 20:08:38+00:00,657.5,0.07,0.07,0.09,-0.5,-87.7193,1874.0,1398,0.3337826894576491,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.08,634.1199951171875,0.03752999782562256,0.9644410572124524
META251128C00660000,2025-11-26 20:03:37+00:00,660.0,0.07,0.06,0.07,-0.36,-83.72093,2665.0,5864,0.35260364838362446,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.065,634.1199951171875,0.03752999782562256,0.960787871389678
META251128C00662500,2025-11-26 20:07:46+00:00,662.5,0.05,0.05,0.07,-0.28,-84.84848,305.0,931,0.37688262421822033,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.060000000000000005,634.1199951171875,0.03752999782562256,0.9571622567806604
META251128C00665000,2025-11-26 19:55:49+00:00,665.0,0.06,0.05,0.06,-0.21000001,-77.77777,494.0,2957,0.4000562447728327,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.055,634.1199951171875,0.03752999782562256,0.953563902431861
META251128C00667500,2025-11-26 17:52:13+00:00,667.5,0.05,0.04,0.06,-0.16,-76.190475,156.0,630,0.4220824950845112,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.05,634.1199951171875,0.03752999782562256,0.9499925020482209
META251128C00670000,2025-11-26 20:01:53+00:00,670.0,0.06,0.04,0.06,-0.099999994,-62.499996,966.0,1868,0.4487597804458485,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.05,634.1199951171875,0.03752999782562256,0.94644775390625
META251128C00672500,2025-11-26 20:05:55+00:00,672.5,0.04,0.03,0.05,-0.1,-71.42857,45.0,510,0.46237236369954304,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.04,634.1199951171875,0.03752999782562256,0.9429293607690521
META251128C00675000,2025-11-26 19:33:09+00:00,675.0,0.04,0.03,0.05,-0.08,-66.66667,617.0,1562,0.48793531500605886,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.04,634.1199951171875,0.03752999782562256,0.9394370298032407
META251128C00677500,2025-11-26 17:31:24+00:00,677.5,0.03,0.02,0.04,-0.08,-72.72727,16.0,184,0.4966461433356948,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.03,634.1199951171875,0.03752999782562256,0.9359704724976937
META251128C00680000,2025-11-26 19:32:35+00:00,680.0,0.02,0.02,0.03,-0.07000001,-77.77779,225.0,1803,0.5108393238623385,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.025,634.1199951171875,0.03752999782562256,0.9325294045840993
META251128C00682500,2025-11-26 15:38:12+00:00,682.5,0.02,0.0,0.04,-0.07000001,-77.77779,54.0,288,0.5223602209391824,False,REGULAR,USD,call,2025-11-28,1,0.0027397260273972603,0.02,634.1199951171875,0.03752999782562256,0.9291135459592491
META251128P00590000,2025-11-26 20:15:22+00:00,590.0,0.06,0.05,0.07,-0.06,-50.0,439.0,2131,0.587885482821816,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.060000000000000005,634.1199951171875,0.03752999782562256,1.0747796527409959
META251128P00592500,2025-11-26 19:14:24+00:00,592.5,0.08,0.06,0.07,-0.060000002,-42.857143,305.0,1200,0.5632792941402729,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.065,634.1199951171875,0.03752999782562256,1.0702447174973628
META251128P00595000,2025-11-26 20:11:23+00:00,595.0,0.08,0.07,0.08,-0.08,-50.0,371.0,1585,0.5428043852587092,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.07500000000000001,634.1199951171875,0.03752999782562256,1.0657478909532563
META251128P00597500,2025-11-26 20:06:55+00:00,597.5,0.09,0.07,0.08,-0.11,-55.0,663.0,1151,0.5116418625191688,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.07500000000000001,634.1199951171875,0.03752999782562256,1.0612886947567992
META251128P00600000,2025-11-26 20:18:15+00:00,600.0,0.08,0.07,0.09,-0.13,-61.904762,3086.0,5618,0.48470132054758003,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.08,634.1199951171875,0.03752999782562256,1.056866658528646
META251128P00602500,2025-11-26 20:12:53+00:00,602.5,0.09,0.08,0.09,-0.19,-67.85714,799.0,1322,0.4570501250413249,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.08499999999999999,634.1199951171875,0.03752999782562256,1.0524813196965768
META251128P00605000,2025-11-26 20:15:57+00:00,605.0,0.1,0.08,0.1,-0.19,-65.51724,1403.0,3574,0.42870082655396907,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.09,634.1199951171875,0.03752999782562256,1.0481322233341943
META251128P00607500,2025-11-26 20:15:19+00:00,607.5,0.11,0.09,0.1,-0.26,-70.27027,499.0,1296,0.3996540750653831,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.095,634.1199951171875,0.03752999782562256,1.0438189220036007
META251128P00610000,2025-11-26 20:09:59+00:00,610.0,0.13,0.11,0.12,-0.31,-70.454544,2230.0,2284,0.37819705987283625,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.11499999999999999,634.1199951171875,0.03752999782562256,1.0395409756019467
META251128P00612500,2025-11-26 20:15:00+00:00,612.5,0.14,0.14,0.15,-0.39,-73.58491,1587.0,1933,0.35828458048642425,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.14500000000000002,634.1199951171875,0.03752999782562256,1.0352979512117346
META251128P00615000,2025-11-26 20:16:51+00:00,615.0,0.15,0.15,0.16,-0.52,-77.611946,2681.0,2707,0.32715128698555457,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.155,634.1199951171875,0.03752999782562256,1.0310894229547765
META251128P00617500,2025-11-26 20:01:08+00:00,617.5,0.23,0.2,0.21,-0.63,-73.25581,1646.0,837,0.30761651834155157,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.20500000000000002,634.1199951171875,0.03752999782562256,1.0269149718496964
META251128P00620000,2025-11-26 20:17:01+00:00,620.0,0.28,0.27,0.29,-0.8000001,-74.07408,4930.0,3420,0.28880122160210386,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.28,634.1199951171875,0.03752999782562256,1.0227741856728831
META251128P00622500,2025-11-26 20:17:36+00:00,622.5,0.42,0.41,0.44,-1.0,-70.42254,2906.0,1079,0.2760936779536295,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.425,634.1199951171875,0.03752999782562256,1.018666658822791
META251128P00625000,2025-11-26 20:17:28+00:00,625.0,0.66,0.66,0.69,-1.1399999,-63.33333,4310.0,2532,0.26717343934271265,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,0.675,634.1199951171875,0.03752999782562256,1.0145919921875
META251128P00627500,2025-11-26 20:16:01+00:00,627.5,1.07,1.06,1.11,-1.2699999,-54.2735,3248.0,856,0.26142014852419126,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,1.085,634.1199951171875,0.03752999782562256,1.0105497930154383
META251128P00630000,2025-11-26 20:17:57+00:00,630.0,1.68,1.65,1.7,-1.32,-44.0,9760.0,1931,0.25467360250285725,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,1.6749999999999998,634.1199951171875,0.03752999782562256,1.0065396747891866
META251128P00632500,2025-11-26 20:17:28+00:00,632.5,2.54,2.52,2.6,-1.3500001,-34.704372,4658.0,536,0.2521973522645817,False,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,2.56,634.1199951171875,0.03752999782562256,1.0025612571022726
